,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,zip_code,sale_price,garage_type_attached,garage_type_detached,city_East Lucas,city_North Erinville,city_Port Andrealand,city_Port Jonathanborough,city_Wendybury,city_West Ann
3056,15750.0,2014.0,1.0,4.0,3.0,1.0,4123.0,4771.0,1068.0,0.0,1.0,1.0,1.0,1.0,10748.0,2202479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3057,15751.0,2014.0,1.0,4.0,3.0,1.0,4130.0,4774.0,1075.0,0.0,1.0,1.0,1.0,1.0,10748.0,1940398.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3058,15752.0,2015.0,1.0,4.0,3.0,1.0,5187.0,6206.0,837.0,0.0,1.0,1.0,1.0,1.0,10748.0,2526304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3059,15753.0,2005.0,1.0,3.0,3.0,0.0,3033.0,3597.0,761.0,0.0,1.0,1.0,1.0,1.0,10748.0,1159204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3060,15754.0,2006.0,1.0,3.0,2.0,1.0,2087.0,2629.0,540.0,0.0,0.0,1.0,1.0,1.0,10748.0,674102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3061,15755.0,2007.0,1.0,3.0,3.0,0.0,2528.0,2837.0,630.0,0.0,1.0,1.0,1.0,1.0,10748.0,806402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3062,15756.0,2005.0,1.0,2.0,1.0,1.0,1391.0,1738.0,473.0,0.0,1.0,0.0,1.0,1.0,10748.0,377996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3063,15757.0,2005.0,1.0,3.0,2.0,1.0,1963.0,2151.0,574.0,0.0,1.0,0.0,1.0,1.0,10748.0,470608.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3064,15758.0,2004.0,1.0,3.0,2.0,1.0,1638.0,1962.0,474.0,0.0,1.0,0.0,1.0,1.0,10748.0,434697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3065,15759.0,2006.0,1.0,4.0,3.0,1.0,2729.0,3216.0,744.0,0.0,1.0,1.0,1.0,1.0,10748.0,774904.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3066,15760.0,2006.0,1.0,3.0,2.0,0.0,2326.0,2518.0,480.0,0.0,1.0,0.0,1.0,1.0,10748.0,567003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3067,15761.0,2005.0,1.0,2.0,1.0,1.0,1391.0,1598.0,557.0,0.0,1.0,0.0,1.0,1.0,10748.0,384296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3068,15762.0,2003.0,1.0,2.0,2.0,0.0,2359.0,2545.0,484.0,0.0,0.0,1.0,1.0,1.0,10748.0,590939.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3069,15763.0,2006.0,1.0,3.0,2.0,1.0,2096.0,2619.0,536.0,0.0,1.0,1.0,1.0,1.0,10748.0,774896.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3070,15764.0,2003.0,1.0,3.0,2.0,1.0,1965.0,2144.0,570.0,0.0,0.0,0.0,1.0,1.0,10748.0,516599.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3071,15765.0,2002.0,1.0,3.0,1.0,1.0,1816.0,2032.0,455.0,0.0,1.0,0.0,1.0,1.0,10748.0,440998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3072,15768.0,2008.0,1.0,4.0,3.0,1.0,3235.0,3466.0,639.0,0.0,1.0,1.0,1.0,1.0,10748.0,780566.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3073,15769.0,2004.0,1.0,4.0,3.0,1.0,3974.0,4513.0,825.0,0.0,1.0,1.0,1.0,1.0,10748.0,1121398.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3074,15770.0,2002.0,1.0,4.0,3.0,1.0,4874.0,6026.0,810.0,0.0,0.0,1.0,1.0,1.0,10748.0,2014738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3075,15771.0,1998.0,1.0,3.0,2.0,1.0,2095.0,2328.0,581.0,0.0,1.0,1.0,1.0,1.0,10748.0,693000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3076,15772.0,1998.0,1.0,3.0,3.0,0.0,3794.0,4596.0,742.0,0.0,1.0,1.0,1.0,1.0,10748.0,976504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3077,15773.0,1990.0,1.0,2.0,3.0,0.0,3031.0,3280.0,544.0,0.0,1.0,0.0,1.0,1.0,10748.0,882000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3078,15774.0,1991.0,1.0,3.0,3.0,0.0,2354.0,2571.0,627.0,0.0,1.0,0.0,1.0,1.0,10748.0,619923.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3079,16139.0,2005.0,1.0,2.0,2.0,0.0,1301.0,1676.0,210.0,0.0,1.0,0.0,1.0,1.0,10748.0,314997.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3081,16170.0,2005.0,1.0,2.0,2.0,0.0,1307.0,1693.0,206.0,0.0,1.0,0.0,1.0,1.0,10748.0,324454.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3084,16173.0,1982.0,1.0,3.0,3.0,0.0,2722.0,2994.0,702.0,0.0,1.0,0.0,1.0,1.0,10748.0,315002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3086,16175.0,1987.0,1.0,2.0,2.0,0.0,1393.0,1637.0,466.0,0.0,1.0,0.0,1.0,1.0,10748.0,422101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3087,16219.0,2000.0,1.0,3.0,1.0,1.0,2038.0,2034.0,740.0,0.0,1.0,1.0,1.0,1.0,10748.0,714422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3088,16220.0,1989.0,2.0,4.0,3.0,0.0,2228.0,2216.0,442.0,0.0,1.0,1.0,1.0,1.0,10748.0,401938.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3089,16221.0,1967.0,1.0,2.0,1.0,1.0,2203.0,2553.0,444.0,0.0,1.0,0.0,1.0,1.0,10748.0,661501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3090,16222.0,1988.0,1.0,3.0,2.0,1.0,1995.0,1994.0,417.0,0.0,1.0,0.0,1.0,1.0,10748.0,424616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3091,16225.0,2001.0,1.0,3.0,2.0,1.0,2467.0,2848.0,452.0,0.0,1.0,1.0,1.0,1.0,10748.0,521014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3092,16226.0,1998.0,1.0,3.0,2.0,0.0,2037.0,2138.0,618.0,0.0,1.0,1.0,1.0,1.0,10748.0,516602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3093,16227.0,1999.0,1.0,4.0,3.0,0.0,3077.0,3624.0,666.0,0.0,1.0,1.0,1.0,1.0,10748.0,921059.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3094,16228.0,1995.0,1.0,3.0,3.0,1.0,3674.0,3968.0,840.0,0.0,1.0,1.0,1.0,1.0,10748.0,1505700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3095,16425.0,2005.0,1.0,4.0,4.0,0.0,3344.0,3964.0,696.0,0.0,1.0,1.0,1.0,1.0,10748.0,979647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3096,16426.0,2005.0,1.0,4.0,4.0,0.0,3347.0,3963.0,696.0,0.0,1.0,1.0,1.0,1.0,10748.0,1121403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3097,16521.0,2008.0,2.0,3.0,3.0,0.0,3654.0,3646.0,632.0,0.0,1.0,1.0,1.0,1.0,11295.0,755999.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3098,16539.0,2006.0,1.0,5.0,2.0,1.0,2545.0,2574.0,438.0,0.0,1.0,1.0,1.0,1.0,10748.0,598498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3099,16540.0,2004.0,1.0,4.0,2.0,1.0,2742.0,3062.0,716.0,0.0,1.0,1.0,1.0,1.0,10748.0,579602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3100,16541.0,2006.0,1.0,5.0,4.0,0.0,3252.0,3744.0,510.0,0.0,1.0,1.0,1.0,1.0,10748.0,705600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3101,16542.0,2003.0,1.0,5.0,2.0,1.0,2430.0,2455.0,443.0,0.0,1.0,0.0,1.0,1.0,10748.0,409496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3102,16544.0,1990.0,1.0,4.0,2.0,1.0,2524.0,2519.0,773.0,0.0,1.0,0.0,1.0,1.0,10748.0,377999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3103,16575.0,2003.0,1.0,3.0,2.0,1.0,2641.0,2992.0,525.0,0.0,1.0,0.0,1.0,1.0,10748.0,522898.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3104,16576.0,2004.0,1.0,3.0,2.0,0.0,2443.0,2900.0,459.0,0.0,1.0,1.0,1.0,1.0,10748.0,497698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3105,16577.0,2005.0,1.0,4.0,3.0,0.0,2726.0,3192.0,422.0,0.0,1.0,0.0,1.0,1.0,10748.0,472501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3106,16580.0,2001.0,1.0,3.0,2.0,0.0,2095.0,2099.0,682.0,0.0,1.0,1.0,1.0,1.0,10748.0,478804.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3107,16581.0,2001.0,1.0,4.0,2.0,0.0,2205.0,2227.0,647.0,0.0,1.0,1.0,1.0,1.0,10748.0,485104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3108,16582.0,2000.0,1.0,3.0,2.0,0.0,1798.0,1795.0,668.0,0.0,1.0,1.0,1.0,1.0,10748.0,406976.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3109,16583.0,1995.0,1.0,3.0,2.0,0.0,1432.0,1432.0,438.0,0.0,1.0,0.0,1.0,1.0,10748.0,374217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3110,16584.0,1997.0,1.0,3.0,2.0,0.0,2016.0,2012.0,385.0,0.0,1.0,0.0,1.0,1.0,10748.0,393752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3111,16585.0,1996.0,1.0,3.0,2.0,0.0,1972.0,1968.0,649.0,0.0,1.0,0.0,1.0,1.0,10748.0,398156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3112,16586.0,1996.0,1.0,3.0,2.0,0.0,1970.0,2484.0,646.0,0.0,1.0,0.0,1.0,1.0,10748.0,403202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3113,16587.0,1995.0,2.0,4.0,2.0,1.0,2134.0,2385.0,508.0,0.0,1.0,0.0,1.0,1.0,10748.0,207901.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3114,16588.0,1994.0,1.0,3.0,1.0,1.0,1592.0,1776.0,507.0,0.0,1.0,1.0,1.0,1.0,10748.0,414536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3115,16589.0,1988.0,1.0,3.0,2.0,1.0,2555.0,3250.0,532.0,0.0,1.0,1.0,1.0,1.0,10748.0,567002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3116,16590.0,1989.0,1.0,4.0,2.0,1.0,2676.0,3378.0,525.0,0.0,1.0,1.0,1.0,1.0,10748.0,491402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3117,16591.0,1990.0,1.0,4.0,2.0,0.0,2306.0,2311.0,438.0,0.0,1.0,1.0,1.0,1.0,10748.0,346498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3118,16592.0,1990.0,2.0,4.0,2.0,1.0,1816.0,1821.0,506.0,0.0,1.0,1.0,1.0,1.0,10748.0,408237.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3119,16593.0,1990.0,1.0,3.0,1.0,1.0,1616.0,2221.0,597.0,0.0,1.0,0.0,1.0,1.0,10748.0,264599.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3120,16594.0,1990.0,1.0,3.0,1.0,1.0,1621.0,1622.0,597.0,0.0,1.0,1.0,1.0,1.0,10748.0,404459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3121,16595.0,1990.0,1.0,1.0,1.0,0.0,765.0,766.0,238.0,0.0,0.0,0.0,1.0,1.0,10748.0,220498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3122,16596.0,1990.0,1.0,1.0,1.0,0.0,763.0,758.0,231.0,0.0,0.0,0.0,1.0,1.0,10748.0,167577.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3123,16597.0,1987.0,1.0,1.0,1.0,1.0,767.0,759.0,238.0,0.0,0.0,0.0,1.0,1.0,10748.0,190892.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3124,16605.0,2002.0,1.0,3.0,3.0,0.0,2918.0,3161.0,469.0,0.0,1.0,1.0,1.0,1.0,10748.0,962639.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3125,16607.0,2000.0,1.0,4.0,3.0,1.0,4249.0,4768.0,713.0,0.0,1.0,1.0,1.0,1.0,10748.0,1877402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3126,16608.0,2000.0,1.0,3.0,3.0,0.0,2638.0,2896.0,614.0,0.0,1.0,1.0,1.0,1.0,10748.0,850502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3127,16609.0,2000.0,1.0,3.0,2.0,0.0,2132.0,2330.0,461.0,0.0,1.0,0.0,1.0,1.0,10748.0,711901.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3128,16619.0,2008.0,1.0,3.0,1.0,1.0,1337.0,1393.0,433.0,0.0,1.0,0.0,1.0,1.0,10748.0,312483.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3129,16620.0,2008.0,1.0,3.0,1.0,1.0,1336.0,1384.0,428.0,0.0,1.0,0.0,1.0,1.0,10748.0,252000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3130,16624.0,1974.0,1.0,2.0,1.0,1.0,1548.0,2510.0,501.0,0.0,0.0,0.0,1.0,1.0,10748.0,239403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3131,16625.0,1960.0,1.0,2.0,2.0,1.0,1971.0,2000.0,420.0,0.0,1.0,1.0,0.0,0.0,10748.0,291064.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3132,16626.0,1971.0,1.0,3.0,1.0,1.0,1675.0,2593.0,678.0,0.0,1.0,1.0,1.0,1.0,10748.0,327596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3133,16801.0,2015.0,1.0,3.0,2.0,0.0,2313.0,2330.0,626.0,0.0,1.0,0.0,1.0,1.0,10250.0,441632.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3134,16802.0,2016.0,1.0,3.0,2.0,0.0,2311.0,2323.0,621.0,0.0,1.0,0.0,1.0,1.0,10250.0,435958.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3135,16803.0,2016.0,1.0,4.0,2.0,0.0,2540.0,2633.0,622.0,0.0,1.0,0.0,1.0,1.0,10250.0,470607.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3136,17009.0,2011.0,2.0,3.0,2.0,1.0,1644.0,1733.0,434.0,0.0,0.0,0.0,1.0,1.0,11295.0,396900.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3137,17012.0,2013.0,1.0,2.0,2.0,1.0,2160.0,2227.0,433.0,0.0,0.0,0.0,1.0,1.0,11911.0,415800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3138,17013.0,2015.0,1.0,3.0,2.0,1.0,2317.0,2369.0,421.0,0.0,0.0,0.0,1.0,1.0,11911.0,377373.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3139,17014.0,2014.0,1.0,3.0,2.0,1.0,2317.0,2372.0,423.0,0.0,0.0,0.0,1.0,1.0,11911.0,420210.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3140,17015.0,2014.0,1.0,2.0,2.0,0.0,1854.0,1892.0,449.0,0.0,0.0,0.0,1.0,1.0,11911.0,373593.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3141,17016.0,2014.0,1.0,2.0,2.0,0.0,1860.0,1887.0,449.0,0.0,0.0,0.0,1.0,1.0,11911.0,368551.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3142,17018.0,2014.0,2.0,4.0,3.0,0.0,3182.0,3406.0,421.0,0.0,1.0,0.0,1.0,1.0,11510.0,580864.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3143,17019.0,2015.0,1.0,3.0,2.0,0.0,1935.0,1956.0,419.0,0.0,1.0,0.0,1.0,1.0,11510.0,472501.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3144,17022.0,2011.0,1.0,2.0,2.0,0.0,1711.0,1739.0,421.0,0.0,0.0,0.0,1.0,1.0,11911.0,349024.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3145,17023.0,2011.0,2.0,4.0,2.0,1.0,2415.0,2440.0,586.0,0.0,1.0,0.0,1.0,1.0,11510.0,488883.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3146,17056.0,2015.0,2.0,4.0,2.0,1.0,3122.0,3128.0,713.0,0.0,0.0,0.0,1.0,1.0,10250.0,536756.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3147,17062.0,2016.0,1.0,3.0,2.0,1.0,3058.0,3053.0,713.0,0.0,0.0,0.0,1.0,1.0,10250.0,503997.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3148,17063.0,2013.0,1.0,3.0,2.0,0.0,2319.0,2316.0,444.0,0.0,0.0,0.0,1.0,1.0,10250.0,442261.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3149,17064.0,2013.0,1.0,3.0,2.0,0.0,1659.0,1724.0,431.0,0.0,1.0,0.0,1.0,1.0,10250.0,374221.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3150,17065.0,2012.0,2.0,5.0,3.0,0.0,2461.0,2555.0,431.0,0.0,0.0,0.0,1.0,1.0,10250.0,434701.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3151,17066.0,2015.0,1.0,3.0,2.0,1.0,2831.0,2898.0,663.0,0.0,0.0,0.0,1.0,1.0,10250.0,502107.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3152,17067.0,2014.0,2.0,5.0,3.0,0.0,3830.0,3893.0,828.0,0.0,0.0,0.0,1.0,1.0,10250.0,541799.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3153,17068.0,2016.0,2.0,5.0,3.0,0.0,3819.0,3893.0,829.0,0.0,0.0,0.0,1.0,1.0,10250.0,541799.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3154,17069.0,2015.0,1.0,3.0,2.0,1.0,2834.0,2904.0,661.0,0.0,0.0,0.0,1.0,1.0,10250.0,478804.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3155,17070.0,2016.0,2.0,5.0,3.0,0.0,3829.0,3887.0,836.0,0.0,0.0,0.0,1.0,1.0,10250.0,647011.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3156,17071.0,2011.0,2.0,4.0,2.0,1.0,2767.0,3013.0,636.0,0.0,0.0,1.0,1.0,1.0,10250.0,502741.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3157,17072.0,2012.0,2.0,4.0,2.0,1.0,2921.0,2993.0,624.0,0.0,0.0,0.0,1.0,1.0,10250.0,459899.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3158,17089.0,2016.0,2.0,3.0,3.0,0.0,2913.0,3772.0,536.0,0.0,1.0,1.0,1.0,1.0,10748.0,976501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3159,17093.0,2015.0,2.0,5.0,3.0,0.0,3414.0,3581.0,653.0,0.0,0.0,0.0,1.0,1.0,10250.0,541803.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3160,17095.0,2015.0,1.0,3.0,2.0,0.0,1942.0,1959.0,418.0,0.0,1.0,0.0,1.0,1.0,11510.0,497700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3161,17096.0,2014.0,1.0,3.0,2.0,0.0,1941.0,1956.0,422.0,0.0,1.0,0.0,1.0,1.0,11510.0,529199.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3162,17097.0,2015.0,2.0,4.0,2.0,1.0,2410.0,2440.0,582.0,0.0,1.0,0.0,1.0,1.0,11510.0,481952.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3163,17098.0,2016.0,1.0,3.0,2.0,0.0,1937.0,1956.0,420.0,0.0,0.0,0.0,1.0,1.0,11510.0,454226.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3164,17099.0,2014.0,2.0,5.0,2.0,1.0,2811.0,2847.0,474.0,0.0,1.0,0.0,1.0,1.0,11510.0,529203.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3165,17100.0,2014.0,1.0,3.0,2.0,0.0,1942.0,1950.0,419.0,0.0,0.0,0.0,1.0,1.0,11510.0,453599.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3166,17101.0,2014.0,2.0,4.0,2.0,1.0,2413.0,2442.0,580.0,0.0,1.0,0.0,1.0,1.0,11510.0,515344.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3167,17102.0,2016.0,2.0,4.0,2.0,1.0,2411.0,2439.0,585.0,0.0,1.0,0.0,1.0,1.0,11510.0,531718.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3168,17103.0,2013.0,2.0,5.0,2.0,1.0,2815.0,2837.0,476.0,0.0,0.0,0.0,1.0,1.0,11510.0,521006.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3169,17104.0,2015.0,2.0,5.0,3.0,0.0,3820.0,4188.0,497.0,0.0,1.0,0.0,1.0,1.0,11510.0,602908.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3170,17105.0,2013.0,2.0,4.0,2.0,1.0,2282.0,2357.0,432.0,0.0,1.0,0.0,1.0,1.0,11510.0,478796.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3171,17106.0,2013.0,2.0,4.0,2.0,1.0,2014.0,2047.0,489.0,0.0,1.0,0.0,1.0,1.0,11510.0,444780.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3172,17107.0,2014.0,2.0,5.0,2.0,1.0,2813.0,2847.0,477.0,0.0,1.0,0.0,1.0,1.0,11510.0,558809.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3173,17108.0,2015.0,2.0,5.0,2.0,1.0,2814.0,2836.0,480.0,0.0,1.0,0.0,1.0,1.0,11510.0,570783.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3174,17109.0,2015.0,2.0,4.0,2.0,1.0,2276.0,2358.0,437.0,0.0,1.0,0.0,1.0,1.0,11510.0,500221.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3175,17112.0,2016.0,2.0,4.0,3.0,0.0,3019.0,3253.0,803.0,0.0,0.0,0.0,1.0,1.0,11911.0,480689.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3176,17113.0,2016.0,2.0,5.0,3.0,0.0,3408.0,3501.0,676.0,0.0,0.0,0.0,1.0,1.0,10250.0,555031.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3177,17114.0,2015.0,1.0,4.0,2.0,1.0,2281.0,2401.0,413.0,0.0,1.0,0.0,1.0,1.0,10250.0,525416.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3178,17115.0,2015.0,2.0,6.0,4.0,0.0,4117.0,4259.0,604.0,0.0,1.0,0.0,1.0,1.0,10250.0,648899.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3179,17116.0,2014.0,2.0,6.0,4.0,0.0,4125.0,4256.0,604.0,0.0,1.0,0.0,1.0,1.0,10250.0,701821.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3180,17118.0,2012.0,2.0,3.0,2.0,1.0,1587.0,1589.0,456.0,0.0,0.0,0.0,1.0,1.0,11510.0,341457.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3184,17160.0,2013.0,2.0,5.0,3.0,1.0,2986.0,3048.0,608.0,0.0,1.0,0.0,1.0,1.0,11510.0,500224.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3185,17235.0,2015.0,2.0,3.0,2.0,1.0,1319.0,1332.0,439.0,0.0,0.0,0.0,1.0,1.0,11295.0,337682.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3186,17236.0,2014.0,2.0,3.0,2.0,1.0,1548.0,1565.0,451.0,0.0,0.0,0.0,1.0,1.0,11295.0,401941.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3187,17237.0,2014.0,2.0,3.0,2.0,1.0,1324.0,1341.0,441.0,0.0,0.0,0.0,1.0,1.0,11295.0,337047.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3188,17238.0,2016.0,2.0,3.0,2.0,1.0,1314.0,1343.0,438.0,0.0,0.0,0.0,1.0,1.0,11295.0,344610.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3189,17239.0,2014.0,2.0,3.0,2.0,1.0,1324.0,1334.0,437.0,0.0,0.0,0.0,1.0,1.0,11295.0,352802.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3190,17240.0,2014.0,2.0,2.0,2.0,1.0,1217.0,1239.0,440.0,0.0,0.0,0.0,1.0,1.0,11295.0,349023.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3191,17241.0,2016.0,3.0,2.0,2.0,1.0,1649.0,1853.0,501.0,0.0,0.0,0.0,1.0,1.0,11295.0,364774.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3192,17242.0,2015.0,3.0,2.0,2.0,1.0,1651.0,1846.0,499.0,0.0,0.0,0.0,1.0,1.0,11295.0,389338.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3193,17243.0,2016.0,3.0,2.0,2.0,1.0,1644.0,1847.0,499.0,0.0,0.0,0.0,1.0,1.0,11295.0,379261.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
