,sale_price,num_bedrooms,has_fireplace,year_built,Year_levels
4090,289801.0,3.0,1.0,1974.0,1968-1984
4091,235620.0,2.0,0.0,2005.0,2002-2018
4092,257671.0,2.0,0.0,2005.0,2002-2018
4093,260821.0,2.0,0.0,2006.0,2002-2018
4094,286020.0,2.0,0.0,2005.0,2002-2018
4095,391229.0,2.0,0.0,2006.0,2002-2018
4096,468720.0,3.0,0.0,2014.0,2002-2018
4097,553772.0,5.0,0.0,2016.0,2002-2018
4098,564480.0,5.0,0.0,2016.0,2002-2018
4099,381777.0,4.0,0.0,2014.0,2002-2018
4100,415799.0,3.0,0.0,2016.0,2002-2018
4101,441626.0,3.0,0.0,2016.0,2002-2018
4102,624963.0,5.0,0.0,2014.0,2002-2018
4103,401936.0,4.0,0.0,2014.0,2002-2018
4104,365400.0,4.0,0.0,2015.0,2002-2018
4105,399418.0,4.0,0.0,2016.0,2002-2018
4106,404457.0,3.0,0.0,2015.0,2002-2018
4107,482584.0,3.0,0.0,2016.0,2002-2018
4108,391858.0,3.0,0.0,2015.0,2002-2018
4109,388706.0,3.0,0.0,2013.0,2002-2018
4110,471236.0,5.0,0.0,2014.0,2002-2018
4111,538023.0,5.0,0.0,2013.0,2002-2018
4112,430286.0,5.0,0.0,2014.0,2002-2018
4113,308703.0,4.0,0.0,2007.0,2002-2018
4114,327596.0,4.0,0.0,2010.0,2002-2018
4115,371702.0,3.0,1.0,2007.0,2002-2018
4116,296096.0,3.0,0.0,2011.0,2002-2018
4117,346499.0,4.0,1.0,2006.0,2002-2018
4118,308702.0,3.0,0.0,2005.0,2002-2018
4119,399421.0,4.0,1.0,2003.0,2002-2018
4120,415798.0,4.0,1.0,2005.0,2002-2018
4121,466202.0,4.0,1.0,2003.0,2002-2018
4122,309964.0,3.0,1.0,2004.0,2002-2018
4123,340202.0,2.0,1.0,2002.0,2002-2018
4124,320037.0,4.0,1.0,2003.0,2002-2018
4125,317523.0,3.0,1.0,2003.0,2002-2018
4126,233096.0,2.0,0.0,1950.0,1935-1950
4127,413284.0,4.0,0.0,2014.0,2002-2018
4128,195304.0,3.0,1.0,1958.0,1951-1967
4129,251999.0,3.0,1.0,1971.0,1968-1984
4130,195303.0,3.0,0.0,1962.0,1951-1967
4131,346497.0,3.0,1.0,2006.0,2002-2018
4132,283499.0,4.0,1.0,2002.0,2002-2018
4133,209157.0,3.0,0.0,1959.0,1951-1967
4134,311224.0,4.0,1.0,2005.0,2002-2018
4135,415803.0,4.0,1.0,2007.0,2002-2018
4136,409503.0,4.0,1.0,2011.0,2002-2018
4137,346497.0,4.0,1.0,2003.0,2002-2018
4138,333897.0,4.0,1.0,2001.0,1985-2001
4139,326340.0,4.0,1.0,2003.0,2002-2018
4140,182698.0,2.0,0.0,1955.0,1951-1967
4141,422100.0,4.0,1.0,2008.0,2002-2018
4142,309331.0,4.0,1.0,2007.0,2002-2018
4143,371697.0,3.0,1.0,2009.0,2002-2018
4144,403201.0,4.0,1.0,2007.0,2002-2018
4145,428396.0,4.0,1.0,2007.0,2002-2018
4146,340201.0,4.0,1.0,2010.0,2002-2018
4147,310593.0,3.0,1.0,2006.0,2002-2018
4148,396901.0,5.0,1.0,2006.0,2002-2018
4149,458639.0,5.0,1.0,2008.0,2002-2018
4150,434697.0,4.0,1.0,2007.0,2002-2018
4151,315002.0,3.0,1.0,2007.0,2002-2018
4152,352802.0,3.0,1.0,2005.0,2002-2018
4153,340198.0,3.0,1.0,2006.0,2002-2018
4154,287284.0,3.0,1.0,2005.0,2002-2018
4155,340196.0,4.0,1.0,2007.0,2002-2018
4156,592197.0,4.0,1.0,2006.0,2002-2018
4157,397531.0,5.0,1.0,2007.0,2002-2018
4158,381778.0,4.0,0.0,2005.0,2002-2018
4159,371697.0,5.0,0.0,2005.0,2002-2018
4160,277200.0,2.0,1.0,1992.0,1985-2001
4161,278458.0,3.0,1.0,2004.0,2002-2018
4162,289802.0,3.0,1.0,1999.0,1985-2001
4163,292948.0,4.0,1.0,2005.0,2002-2018
4164,291056.0,4.0,1.0,2003.0,2002-2018
4165,264601.0,4.0,1.0,2002.0,2002-2018
4166,327603.0,3.0,1.0,2003.0,2002-2018
4167,396896.0,5.0,1.0,2003.0,2002-2018
4168,439744.0,3.0,1.0,1980.0,1968-1984
4169,367918.0,3.0,1.0,1988.0,1985-2001
4170,187739.0,3.0,0.0,2002.0,2002-2018
4171,377999.0,2.0,0.0,1947.0,1935-1950
4172,283504.0,4.0,0.0,1974.0,1968-1984
4173,232469.0,2.0,1.0,1993.0,1985-2001
4174,346496.0,1.0,0.0,1959.0,1951-1967
4175,433439.0,4.0,0.0,2014.0,2002-2018
4176,363514.0,3.0,0.0,2015.0,2002-2018
4177,283502.0,3.0,1.0,2001.0,1985-2001
4178,333904.0,5.0,0.0,2002.0,2002-2018
4179,220501.0,4.0,0.0,2004.0,2002-2018
4180,251996.0,2.0,1.0,2004.0,2002-2018
4181,327602.0,2.0,1.0,2005.0,2002-2018
4182,327600.0,2.0,1.0,2003.0,2002-2018
4183,308704.0,2.0,1.0,2005.0,2002-2018
4184,296102.0,2.0,1.0,2003.0,2002-2018
4185,292316.0,2.0,1.0,2004.0,2002-2018
4186,282243.0,2.0,1.0,2005.0,2002-2018
4187,251997.0,2.0,1.0,2006.0,2002-2018
4188,286653.0,2.0,1.0,2005.0,2002-2018
4189,239403.0,2.0,1.0,2004.0,2002-2018
4190,264601.0,2.0,1.0,2004.0,2002-2018
4191,396897.0,2.0,1.0,2006.0,2002-2018
4192,313743.0,2.0,1.0,2007.0,2002-2018
4193,305549.0,2.0,1.0,2007.0,2002-2018
4194,303659.0,2.0,1.0,2005.0,2002-2018
4195,252001.0,2.0,1.0,2005.0,2002-2018
4196,239401.0,2.0,1.0,2005.0,2002-2018
4197,781197.0,4.0,1.0,2007.0,2002-2018
4198,248221.0,2.0,1.0,2007.0,2002-2018
4199,294837.0,2.0,1.0,2006.0,2002-2018
4200,425247.0,5.0,0.0,2010.0,2002-2018
4201,415798.0,4.0,0.0,2013.0,2002-2018
4202,350907.0,4.0,1.0,2005.0,2002-2018
4203,352172.0,3.0,1.0,2007.0,2002-2018
4204,378000.0,3.0,1.0,2009.0,2002-2018
4205,415801.0,3.0,1.0,2006.0,2002-2018
4206,340204.0,3.0,1.0,2005.0,2002-2018
4207,360360.0,4.0,0.0,2006.0,2002-2018
4208,314997.0,3.0,1.0,2004.0,2002-2018
4209,456122.0,5.0,0.0,2004.0,2002-2018
4210,505264.0,5.0,1.0,2005.0,2002-2018
4211,377373.0,4.0,0.0,2011.0,2002-2018
4212,371699.0,4.0,0.0,2010.0,2002-2018
4213,453596.0,5.0,1.0,2005.0,2002-2018
4214,453600.0,4.0,1.0,2006.0,2002-2018
4215,478798.0,4.0,1.0,2004.0,2002-2018
4216,459903.0,4.0,1.0,2005.0,2002-2018
4217,396904.0,3.0,0.0,2004.0,2002-2018
4218,347761.0,3.0,0.0,2005.0,2002-2018
4219,520379.0,4.0,1.0,2012.0,2002-2018
4220,414537.0,3.0,1.0,2004.0,2002-2018
4221,428399.0,4.0,1.0,2004.0,2002-2018
4222,396271.0,3.0,1.0,2001.0,1985-2001
4223,453604.0,4.0,1.0,2004.0,2002-2018
4224,476282.0,4.0,1.0,2003.0,2002-2018
4225,286652.0,3.0,1.0,2006.0,2002-2018
4226,264599.0,2.0,1.0,2004.0,2002-2018
4227,422104.0,3.0,0.0,2002.0,2002-2018
4228,365399.0,3.0,0.0,2002.0,2002-2018
4229,430923.0,5.0,0.0,2003.0,2002-2018
4230,459901.0,5.0,0.0,2002.0,2002-2018
4231,385560.0,3.0,0.0,2002.0,2002-2018
4232,400680.0,4.0,0.0,2003.0,2002-2018
4233,1055883.0,6.0,1.0,1990.0,1985-2001
4234,575821.0,4.0,0.0,2002.0,2002-2018
4235,428402.0,5.0,1.0,2006.0,2002-2018
4236,428403.0,5.0,1.0,2008.0,2002-2018
4237,477543.0,3.0,1.0,2008.0,2002-2018
4238,472501.0,4.0,1.0,2013.0,2002-2018
4239,444779.0,5.0,1.0,2003.0,2002-2018
4240,434699.0,4.0,1.0,2005.0,2002-2018
4241,427139.0,4.0,1.0,2012.0,2002-2018
4242,408237.0,3.0,0.0,2000.0,1985-2001
4243,422102.0,4.0,1.0,2005.0,2002-2018
4244,377998.0,3.0,1.0,2005.0,2002-2018
4245,403203.0,3.0,1.0,2001.0,1985-2001
4246,403196.0,4.0,1.0,1991.0,1985-2001
4247,384297.0,3.0,1.0,1989.0,1985-2001
4248,377999.0,3.0,1.0,1989.0,1985-2001
4249,414537.0,3.0,1.0,1990.0,1985-2001
4250,409502.0,3.0,1.0,1991.0,1985-2001
4251,409503.0,2.0,0.0,1983.0,1968-1984
4252,491398.0,4.0,0.0,2015.0,2002-2018
4253,371703.0,3.0,1.0,2005.0,2002-2018
4254,415804.0,3.0,1.0,2006.0,2002-2018
4255,379259.0,6.0,1.0,2004.0,2002-2018
4256,452336.0,5.0,1.0,2005.0,2002-2018
4257,434700.0,4.0,1.0,2007.0,2002-2018
4258,441003.0,5.0,1.0,2006.0,2002-2018
4259,267119.0,5.0,1.0,2006.0,2002-2018
4260,529200.0,6.0,1.0,2006.0,2002-2018
4261,463049.0,3.0,1.0,2005.0,2002-2018
4262,554399.0,5.0,1.0,2005.0,2002-2018
4263,422097.0,3.0,1.0,2005.0,2002-2018
4264,389341.0,4.0,1.0,2004.0,2002-2018
4265,478800.0,4.0,1.0,2003.0,2002-2018
4266,361620.0,4.0,1.0,2004.0,2002-2018
4267,396900.0,4.0,1.0,2003.0,2002-2018
4268,396903.0,3.0,1.0,2001.0,1985-2001
4269,459898.0,3.0,1.0,1999.0,1985-2001
4270,396896.0,3.0,1.0,1993.0,1985-2001
4271,396904.0,3.0,1.0,1994.0,1985-2001
4272,466196.0,4.0,1.0,1989.0,1985-2001
4273,314997.0,3.0,0.0,1984.0,1968-1984
4274,434696.0,3.0,1.0,1995.0,1985-2001
4275,296100.0,3.0,1.0,1995.0,1985-2001
4276,355320.0,3.0,1.0,1995.0,1985-2001
4277,401941.0,3.0,1.0,1986.0,1985-2001
4278,343984.0,3.0,1.0,1991.0,1985-2001
4279,338943.0,3.0,1.0,1986.0,1985-2001
4280,415796.0,3.0,1.0,1986.0,1985-2001
4281,340198.0,3.0,0.0,1992.0,1985-2001
4282,510300.0,3.0,1.0,1991.0,1985-2001
4283,359098.0,2.0,0.0,1995.0,1985-2001
4284,396903.0,4.0,1.0,1989.0,1985-2001
4285,560703.0,4.0,1.0,1986.0,1985-2001
4286,252002.0,3.0,0.0,1985.0,1985-2001
4287,415799.0,3.0,1.0,2012.0,2002-2018
4288,391862.0,3.0,1.0,2009.0,2002-2018
4289,378002.0,4.0,1.0,2010.0,2002-2018
4290,430923.0,3.0,0.0,2012.0,2002-2018
4291,400679.0,4.0,0.0,2014.0,2002-2018
4292,422101.0,5.0,1.0,2007.0,2002-2018
4293,450452.0,3.0,1.0,2009.0,2002-2018
4294,466198.0,4.0,1.0,2007.0,2002-2018
4295,422099.0,4.0,1.0,2008.0,2002-2018
4296,195304.0,4.0,1.0,1995.0,1985-2001
4297,325081.0,3.0,1.0,1990.0,1985-2001
4298,338937.0,4.0,1.0,1991.0,1985-2001
4299,434699.0,4.0,1.0,1991.0,1985-2001
4300,384304.0,4.0,1.0,1991.0,1985-2001
4301,376736.0,4.0,1.0,1990.0,1985-2001
4302,333903.0,3.0,1.0,1990.0,1985-2001
4303,321299.0,3.0,1.0,1992.0,1985-2001
4304,393121.0,3.0,1.0,1990.0,1985-2001
4305,211683.0,3.0,0.0,1986.0,1985-2001
4306,378002.0,5.0,1.0,2006.0,2002-2018
4307,447299.0,4.0,1.0,2004.0,2002-2018
4308,402567.0,4.0,1.0,2005.0,2002-2018
4309,476281.0,5.0,1.0,2001.0,1985-2001
4310,472496.0,4.0,1.0,2003.0,2002-2018
4311,340201.0,4.0,1.0,2002.0,2002-2018
4312,478800.0,3.0,1.0,2000.0,1985-2001
4313,309962.0,3.0,0.0,1982.0,1968-1984
4314,403196.0,3.0,0.0,1988.0,1985-2001
4315,270896.0,3.0,0.0,1987.0,1985-2001
4316,327604.0,3.0,0.0,1980.0,1968-1984
4317,283500.0,3.0,0.0,1989.0,1985-2001
4318,259562.0,3.0,0.0,1989.0,1985-2001
4319,284128.0,2.0,0.0,1982.0,1968-1984
4320,238142.0,2.0,1.0,1990.0,1985-2001
4321,144904.0,2.0,0.0,1976.0,1968-1984
4322,626223.0,2.0,0.0,1978.0,1968-1984
4323,365400.0,1.0,1.0,2008.0,2002-2018
4324,371702.0,3.0,0.0,2012.0,2002-2018
4325,403833.0,4.0,0.0,2011.0,2002-2018
4326,434698.0,3.0,0.0,2014.0,2002-2018
4327,403204.0,2.0,1.0,2014.0,2002-2018
4328,364141.0,2.0,1.0,2013.0,2002-2018
4329,390601.0,2.0,1.0,2015.0,2002-2018
4330,397530.0,2.0,1.0,2014.0,2002-2018
4331,440996.0,4.0,0.0,2008.0,2002-2018
4332,418324.0,3.0,0.0,2013.0,2002-2018
4333,409499.0,4.0,1.0,2009.0,2002-2018
4334,417060.0,3.0,1.0,2007.0,2002-2018
4335,315633.0,3.0,1.0,2007.0,2002-2018
4336,378000.0,3.0,1.0,2009.0,2002-2018
4337,415802.0,3.0,1.0,2008.0,2002-2018
4338,429659.0,3.0,1.0,2003.0,2002-2018
4339,464936.0,3.0,1.0,2002.0,2002-2018
4340,355954.0,3.0,0.0,2003.0,2002-2018
4341,321300.0,3.0,0.0,2002.0,2002-2018
4342,315004.0,3.0,0.0,2003.0,2002-2018
4343,447303.0,4.0,1.0,2001.0,1985-2001
4344,447302.0,4.0,1.0,2002.0,2002-2018
4345,359096.0,3.0,0.0,2000.0,1985-2001
4346,418320.0,4.0,1.0,2002.0,2002-2018
4347,428397.0,4.0,1.0,2003.0,2002-2018
4348,355318.0,4.0,0.0,2002.0,2002-2018
4349,365399.0,3.0,0.0,2002.0,2002-2018
4350,376736.0,3.0,0.0,1980.0,1968-1984
4351,376744.0,2.0,1.0,1979.0,1968-1984
4352,323819.0,3.0,1.0,1996.0,1985-2001
4353,337050.0,4.0,1.0,1999.0,1985-2001
4354,361621.0,3.0,0.0,2000.0,1985-2001
4355,314999.0,4.0,0.0,2000.0,1985-2001
4356,565743.0,2.0,1.0,1995.0,1985-2001
4357,729537.0,4.0,1.0,2016.0,2002-2018
4358,383043.0,4.0,1.0,2005.0,2002-2018
4359,377997.0,3.0,1.0,2006.0,2002-2018
4360,389339.0,4.0,1.0,2004.0,2002-2018
4361,409501.0,5.0,1.0,2006.0,2002-2018
4362,346497.0,3.0,1.0,2004.0,2002-2018
4363,428396.0,5.0,1.0,2006.0,2002-2018
4364,431548.0,3.0,1.0,2006.0,2002-2018
4365,369807.0,5.0,1.0,2005.0,2002-2018
4366,453604.0,4.0,1.0,2005.0,2002-2018
4367,308069.0,1.0,1.0,2002.0,2002-2018
4368,376736.0,2.0,1.0,2003.0,2002-2018
4369,350277.0,2.0,1.0,2003.0,2002-2018
4370,330119.0,1.0,1.0,2004.0,2002-2018
4371,354057.0,2.0,1.0,2002.0,2002-2018
4372,502736.0,2.0,1.0,2001.0,1985-2001
4373,422104.0,2.0,1.0,2002.0,2002-2018
4374,415804.0,3.0,1.0,1999.0,1985-2001
4375,377997.0,3.0,1.0,1999.0,1985-2001
4376,367918.0,3.0,1.0,1999.0,1985-2001
4377,415802.0,3.0,1.0,2001.0,1985-2001
4378,412022.0,5.0,1.0,2000.0,1985-2001
4379,378001.0,3.0,1.0,1991.0,1985-2001
4380,409496.0,4.0,1.0,1998.0,1985-2001
4381,340202.0,4.0,1.0,1998.0,1985-2001
4382,384296.0,3.0,1.0,1988.0,1985-2001
4383,352801.0,4.0,1.0,1990.0,1985-2001
4384,292950.0,4.0,1.0,1989.0,1985-2001
4385,365399.0,4.0,1.0,1988.0,1985-2001
4386,283501.0,3.0,1.0,1993.0,1985-2001
4387,313743.0,2.0,1.0,1988.0,1985-2001
4388,412022.0,4.0,1.0,2006.0,2002-2018
4389,346503.0,4.0,0.0,2002.0,2002-2018
4390,346501.0,4.0,0.0,2002.0,2002-2018
4391,377999.0,3.0,0.0,2003.0,2002-2018
4392,403204.0,4.0,1.0,2003.0,2002-2018
4393,415801.0,3.0,0.0,2004.0,2002-2018
4394,387450.0,3.0,0.0,2002.0,2002-2018
4395,374223.0,3.0,1.0,2004.0,2002-2018
4396,409499.0,4.0,1.0,2004.0,2002-2018
4397,362253.0,3.0,1.0,2000.0,1985-2001
4398,418316.0,3.0,1.0,2001.0,1985-2001
4399,390600.0,4.0,1.0,2004.0,2002-2018
4400,327604.0,4.0,1.0,2000.0,1985-2001
4401,346504.0,3.0,1.0,2000.0,1985-2001
4402,360987.0,3.0,1.0,2000.0,1985-2001
4403,398163.0,4.0,1.0,2002.0,2002-2018
4404,446671.0,5.0,1.0,2001.0,1985-2001
4405,270902.0,2.0,1.0,1991.0,1985-2001
4406,312477.0,3.0,1.0,1990.0,1985-2001
4407,342719.0,4.0,0.0,1988.0,1985-2001
4408,485102.0,4.0,1.0,2004.0,2002-2018
4409,338940.0,2.0,0.0,2003.0,2002-2018
4410,451713.0,4.0,1.0,2002.0,2002-2018
4411,491400.0,5.0,1.0,2003.0,2002-2018
4412,498958.0,5.0,1.0,2014.0,2002-2018
4413,445408.0,4.0,1.0,2016.0,2002-2018
4414,481320.0,5.0,0.0,2016.0,2002-2018
4415,514706.0,5.0,1.0,2016.0,2002-2018
4416,447930.0,4.0,1.0,2014.0,2002-2018
4417,406979.0,4.0,0.0,2010.0,2002-2018
4418,434701.0,4.0,0.0,2010.0,2002-2018
4419,371698.0,3.0,1.0,2010.0,2002-2018
4420,331377.0,4.0,0.0,2010.0,2002-2018
4421,390602.0,3.0,1.0,2006.0,2002-2018
4422,396898.0,4.0,0.0,2010.0,2002-2018
4423,277204.0,2.0,1.0,2007.0,2002-2018
4424,428404.0,4.0,1.0,2003.0,2002-2018
4425,325082.0,2.0,1.0,2005.0,2002-2018
4426,674098.0,6.0,1.0,2003.0,2002-2018
4427,502742.0,4.0,1.0,1993.0,1985-2001
4428,497700.0,4.0,1.0,1990.0,1985-2001
4429,409503.0,3.0,1.0,1997.0,1985-2001
4430,466203.0,4.0,1.0,1989.0,1985-2001
4431,438478.0,3.0,1.0,1988.0,1985-2001
4432,582751.0,5.0,1.0,1995.0,1985-2001
4433,403197.0,3.0,0.0,2002.0,2002-2018
4434,469349.0,4.0,1.0,2002.0,2002-2018
4435,280981.0,2.0,0.0,1983.0,1968-1984
4436,792539.0,4.0,1.0,2012.0,2002-2018
4437,664017.0,4.0,0.0,2015.0,2002-2018
4438,632521.0,4.0,1.0,2015.0,2002-2018
4439,677253.0,4.0,1.0,2016.0,2002-2018
4440,730799.0,3.0,1.0,2007.0,2002-2018
4441,970197.0,6.0,1.0,2006.0,2002-2018
4442,904046.0,6.0,1.0,2005.0,2002-2018
4443,650786.0,3.0,1.0,2004.0,2002-2018
4444,540542.0,3.0,0.0,2011.0,2002-2018
4445,674102.0,4.0,1.0,2007.0,2002-2018
4446,522901.0,3.0,1.0,2003.0,2002-2018
4447,556918.0,5.0,1.0,2004.0,2002-2018
4448,475020.0,3.0,1.0,2001.0,1985-2001
4449,472499.0,2.0,0.0,2002.0,2002-2018
4450,335790.0,3.0,1.0,2003.0,2002-2018
4451,365404.0,3.0,1.0,2002.0,2002-2018
4452,544318.0,4.0,1.0,2006.0,2002-2018
4453,648904.0,3.0,1.0,2006.0,2002-2018
4454,550617.0,4.0,1.0,2005.0,2002-2018
4455,548100.0,4.0,1.0,2005.0,2002-2018
4456,598502.0,4.0,1.0,1999.0,1985-2001
4457,472496.0,3.0,1.0,1996.0,1985-2001
4458,516599.0,3.0,1.0,2001.0,1985-2001
4459,560697.0,4.0,1.0,2003.0,2002-2018
4460,875701.0,5.0,1.0,2004.0,2002-2018
4461,850500.0,5.0,1.0,2005.0,2002-2018
4462,503998.0,5.0,1.0,2003.0,2002-2018
4463,409503.0,3.0,1.0,2004.0,2002-2018
4464,485096.0,3.0,1.0,2003.0,2002-2018
4465,260818.0,4.0,1.0,2005.0,2002-2018
4466,383039.0,3.0,1.0,2004.0,2002-2018
4467,380516.0,3.0,1.0,2004.0,2002-2018
4468,459904.0,3.0,1.0,2004.0,2002-2018
4469,463048.0,4.0,1.0,2002.0,2002-2018
4470,485099.0,4.0,1.0,2002.0,2002-2018
4471,423992.0,4.0,1.0,2001.0,1985-2001
4472,485098.0,4.0,1.0,2006.0,2002-2018
4473,401943.0,3.0,1.0,2002.0,2002-2018
4474,479433.0,5.0,1.0,2010.0,2002-2018
4475,447297.0,4.0,0.0,2010.0,2002-2018
4476,483842.0,3.0,1.0,2007.0,2002-2018
4477,585903.0,4.0,1.0,2003.0,2002-2018
4478,633777.0,4.0,1.0,2010.0,2002-2018
4479,642599.0,5.0,1.0,2005.0,2002-2018
4480,623697.0,4.0,1.0,2007.0,2002-2018
4481,570776.0,4.0,1.0,2007.0,2002-2018
4482,636304.0,5.0,1.0,2006.0,2002-2018
4483,553140.0,4.0,1.0,2011.0,2002-2018
4484,558810.0,4.0,1.0,2006.0,2002-2018
4485,539278.0,3.0,1.0,2008.0,2002-2018
4486,529202.0,5.0,1.0,2008.0,2002-2018
4487,548097.0,4.0,1.0,2003.0,2002-2018
4488,724503.0,4.0,1.0,2004.0,2002-2018
4489,567004.0,4.0,1.0,2005.0,2002-2018
4490,541797.0,4.0,1.0,2004.0,2002-2018
4491,585903.0,4.0,1.0,2003.0,2002-2018
4492,599757.0,4.0,1.0,2013.0,2002-2018
4493,525419.0,3.0,1.0,2003.0,2002-2018
4494,699299.0,4.0,1.0,2004.0,2002-2018
4495,573296.0,4.0,1.0,2003.0,2002-2018
4496,561963.0,3.0,1.0,2003.0,2002-2018
4497,504002.0,3.0,1.0,2002.0,2002-2018
4498,557550.0,5.0,1.0,1999.0,1985-2001
4499,472498.0,3.0,1.0,1997.0,1985-2001
4500,554398.0,5.0,1.0,2004.0,2002-2018
4501,314998.0,2.0,1.0,2006.0,2002-2018
4502,321303.0,3.0,1.0,2008.0,2002-2018
4503,289796.0,2.0,0.0,2010.0,2002-2018
4504,336424.0,3.0,0.0,2008.0,2002-2018
4505,466204.0,3.0,1.0,2008.0,2002-2018
4506,590936.0,5.0,1.0,2005.0,2002-2018
4507,546839.0,3.0,1.0,2005.0,2002-2018
4508,548099.0,4.0,1.0,2005.0,2002-2018
4509,541799.0,3.0,1.0,2005.0,2002-2018
4510,541798.0,3.0,1.0,2006.0,2002-2018
4511,548097.0,5.0,1.0,1995.0,1985-2001
4512,425882.0,3.0,1.0,1990.0,1985-2001
4513,491402.0,4.0,1.0,1992.0,1985-2001
4514,448559.0,4.0,1.0,1998.0,1985-2001
4515,551246.0,4.0,1.0,1992.0,1985-2001
4516,530459.0,5.0,1.0,1990.0,1985-2001
4517,448564.0,3.0,1.0,1994.0,1985-2001
4518,478803.0,4.0,1.0,1994.0,1985-2001
4519,485097.0,4.0,1.0,1996.0,1985-2001
4520,430916.0,3.0,1.0,1994.0,1985-2001
4521,510301.0,4.0,1.0,1995.0,1985-2001
4522,441001.0,3.0,1.0,1995.0,1985-2001
4523,346497.0,3.0,1.0,1994.0,1985-2001
4524,422100.0,3.0,1.0,1994.0,1985-2001
4525,415800.0,3.0,1.0,1991.0,1985-2001
4526,390596.0,3.0,1.0,1993.0,1985-2001
4527,447304.0,3.0,1.0,2000.0,1985-2001
4528,566996.0,5.0,1.0,1997.0,1985-2001
4529,522273.0,4.0,1.0,1996.0,1985-2001
4530,491400.0,4.0,1.0,1997.0,1985-2001
4531,422102.0,3.0,1.0,1996.0,1985-2001
4532,598498.0,4.0,1.0,1996.0,1985-2001
4533,488882.0,4.0,1.0,2000.0,1985-2001
4534,449824.0,4.0,1.0,1992.0,1985-2001
4535,441003.0,3.0,1.0,1994.0,1985-2001
4536,409502.0,3.0,1.0,1993.0,1985-2001
4537,378002.0,4.0,1.0,1994.0,1985-2001
4538,220504.0,3.0,1.0,1995.0,1985-2001
4539,390604.0,4.0,1.0,1992.0,1985-2001
4540,724502.0,5.0,1.0,2004.0,2002-2018
4541,638821.0,5.0,1.0,2001.0,1985-2001
4542,516601.0,4.0,1.0,1999.0,1985-2001
4543,503997.0,4.0,1.0,2002.0,2002-2018
4544,540543.0,3.0,1.0,2000.0,1985-2001
4545,452341.0,3.0,1.0,1999.0,1985-2001
4546,497696.0,3.0,1.0,2000.0,1985-2001
4547,737099.0,5.0,1.0,2000.0,1985-2001
4548,464943.0,3.0,1.0,1997.0,1985-2001
4549,449817.0,5.0,1.0,1990.0,1985-2001
4550,453603.0,4.0,1.0,2000.0,1985-2001
4551,478800.0,4.0,1.0,1997.0,1985-2001
4552,589684.0,4.0,1.0,1999.0,1985-2001
4553,1636737.0,3.0,1.0,1991.0,1985-2001
4554,1096196.0,2.0,0.0,2005.0,2002-2018
4555,1096199.0,4.0,1.0,1994.0,1985-2001
4556,529204.0,4.0,1.0,2003.0,2002-2018
4557,667799.0,5.0,1.0,2004.0,2002-2018
4558,598497.0,4.0,1.0,2004.0,2002-2018
4559,564484.0,4.0,1.0,2002.0,2002-2018
4560,451082.0,3.0,1.0,2004.0,2002-2018
4561,427142.0,3.0,1.0,2003.0,2002-2018
4562,548101.0,4.0,1.0,2003.0,2002-2018
4563,251997.0,2.0,1.0,2001.0,1985-2001
4564,226797.0,2.0,1.0,2003.0,2002-2018
4565,248217.0,2.0,1.0,2002.0,2002-2018
4566,384303.0,3.0,1.0,2000.0,1985-2001
4567,390602.0,3.0,1.0,1997.0,1985-2001
4568,371704.0,3.0,1.0,1995.0,1985-2001
4569,410132.0,3.0,1.0,1991.0,1985-2001
4570,503996.0,4.0,1.0,2013.0,2002-2018
4571,485097.0,3.0,0.0,2012.0,2002-2018
4572,720091.0,4.0,1.0,2015.0,2002-2018
4573,749699.0,4.0,1.0,2013.0,2002-2018
4574,584007.0,4.0,1.0,2003.0,2002-2018
4575,548102.0,5.0,1.0,2001.0,1985-2001
4576,554401.0,3.0,1.0,2003.0,2002-2018
4577,478797.0,4.0,1.0,2001.0,1985-2001
4578,362877.0,3.0,1.0,1998.0,1985-2001
4579,441003.0,3.0,1.0,2001.0,1985-2001
4580,409502.0,3.0,1.0,1997.0,1985-2001
4581,399423.0,3.0,1.0,1997.0,1985-2001
4582,434703.0,4.0,1.0,1997.0,1985-2001
4583,422100.0,3.0,1.0,1997.0,1985-2001
4584,415804.0,4.0,1.0,1995.0,1985-2001
4585,359097.0,3.0,1.0,1997.0,1985-2001
4586,409500.0,3.0,1.0,1996.0,1985-2001
4587,473762.0,4.0,1.0,1995.0,1985-2001
4588,415166.0,3.0,1.0,1993.0,1985-2001
4589,510299.0,4.0,1.0,1994.0,1985-2001
4590,406352.0,3.0,1.0,1995.0,1985-2001
4591,409503.0,3.0,1.0,1995.0,1985-2001
4592,401939.0,3.0,1.0,1993.0,1985-2001
4593,554402.0,4.0,1.0,1996.0,1985-2001
4594,327604.0,4.0,1.0,1994.0,1985-2001
4595,403200.0,3.0,1.0,1992.0,1985-2001
4596,365401.0,3.0,1.0,1994.0,1985-2001
4597,476913.0,4.0,1.0,1993.0,1985-2001
4598,430923.0,4.0,1.0,1994.0,1985-2001
4599,522897.0,4.0,1.0,1995.0,1985-2001
4600,449823.0,3.0,1.0,1993.0,1985-2001
4601,497700.0,4.0,1.0,1997.0,1985-2001
4602,543687.0,4.0,1.0,1997.0,1985-2001
4603,487617.0,4.0,1.0,1997.0,1985-2001
4604,567001.0,5.0,1.0,1992.0,1985-2001
4605,541803.0,3.0,1.0,1994.0,1985-2001
4606,504001.0,3.0,1.0,1993.0,1985-2001
